,path,classes,img_mode,width,height,aspect_ratio,img_size
3117,./data/indoorCVPR_09/Images/restaurant/restaurant_10_09_altavista.jpg,restaurant,RGB,518,345,1.5,178710
3118,./data/indoorCVPR_09/Images/corridor/n457055.jpg,corridor,RGB,256,256,1.0,65536
3119,./data/indoorCVPR_09/Images/kitchen/indoor_0558.jpg,kitchen,RGB,800,600,1.33,480000
3120,./data/indoorCVPR_09/Images/stairscase/N457090.jpg,stairscase,RGB,256,256,1.0,65536
3121,./data/indoorCVPR_09/Images/closet/WH_WI.jpg,closet,RGB,999,782,1.28,781218
3122,./data/indoorCVPR_09/Images/airport_inside/airport_inside_0064.jpg,airport_inside,RGB,1024,768,1.33,786432
3123,./data/indoorCVPR_09/Images/winecellar/bodega_88_08_flickr.jpg,winecellar,RGB,500,333,1.5,166500
3124,./data/indoorCVPR_09/Images/dentaloffice/dental_office_02_12_altavista.jpg,dentaloffice,RGB,400,384,1.04,153600
3125,./data/indoorCVPR_09/Images/hospitalroom/hospital_room_sm.jpg,hospitalroom,RGB,256,256,1.0,65536
3126,./data/indoorCVPR_09/Images/meeting_room/conf24.jpg,meeting_room,RGB,256,256,1.0,65536
3127,./data/indoorCVPR_09/Images/restaurant/restaurante_04_14_altavista.jpg,restaurant,RGB,400,267,1.5,106800
3128,./data/indoorCVPR_09/Images/laundromat/lavanderia_106_03_flickr.jpg,laundromat,RGB,500,375,1.33,187500
3129,./data/indoorCVPR_09/Images/airport_inside/airport_inside_0032.jpg,airport_inside,RGB,1280,960,1.33,1228800
3130,./data/indoorCVPR_09/Images/warehouse/warehouse_0325.jpg,warehouse,RGB,375,500,0.75,187500
3131,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0092.jpg,locker_room,RGB,700,467,1.5,326900
3132,./data/indoorCVPR_09/Images/nursery/chambrebebe2.jpg,nursery,RGB,256,256,1.0,65536
3133,./data/indoorCVPR_09/Images/prisoncell/prison_cell_04_01_altavista.jpg,prisoncell,RGB,795,1061,0.75,843495
3134,./data/indoorCVPR_09/Images/cloister/london_westminster_cloister.jpg,cloister,RGB,256,256,1.0,65536
3135,./data/indoorCVPR_09/Images/office/n457029.jpg,office,RGB,256,256,1.0,65536
3136,./data/indoorCVPR_09/Images/operating_room/hospital room_30_06_altavista.jpg,operating_room,RGB,1173,823,1.43,965379
3137,./data/indoorCVPR_09/Images/toystore/jugueteria_15_13_flickr.jpg,toystore,RGB,500,375,1.33,187500
3138,./data/indoorCVPR_09/Images/church_inside/kirche_01.jpg,church_inside,RGB,256,256,1.0,65536
3139,./data/indoorCVPR_09/Images/library/Dsc00613_3.jpg,library,RGB,256,256,1.0,65536
3140,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0192.jpg,locker_room,RGB,425,277,1.53,117725
3141,./data/indoorCVPR_09/Images/bookstore/Libreria_46_17_altavista.jpg,bookstore,RGB,370,254,1.46,93980
3142,./data/indoorCVPR_09/Images/lobby/Dolphin_01l_lobby_fountain.jpg,lobby,RGB,800,600,1.33,480000
3143,./data/indoorCVPR_09/Images/greenhouse/greenhouse_652.jpg,greenhouse,RGB,256,256,1.0,65536
3144,./data/indoorCVPR_09/Images/kitchen/cdmc1119.jpg,kitchen,RGB,256,256,1.0,65536
3145,./data/indoorCVPR_09/Images/clothingstore/KIK.jpg,clothingstore,RGB,426,320,1.33,136320
3146,./data/indoorCVPR_09/Images/kitchen/kitchen102.jpg,kitchen,RGB,256,256,1.0,65536
3147,./data/indoorCVPR_09/Images/office/office13.jpg,office,RGB,256,256,1.0,65536
3148,./data/indoorCVPR_09/Images/deli/deli_120_17_flickr.jpg,deli,RGB,500,375,1.33,187500
3149,./data/indoorCVPR_09/Images/grocerystore/1760032753_ceceee30e7.jpg,grocerystore,RGB,500,375,1.33,187500
3150,./data/indoorCVPR_09/Images/pantry/White_Pantry_lg_logo.jpg,pantry,RGB,256,256,1.0,65536
3151,./data/indoorCVPR_09/Images/shoeshop/fashion.jpg,shoeshop,RGB,400,300,1.33,120000
3152,./data/indoorCVPR_09/Images/airport_inside/airport_inside_0337.jpg,airport_inside,RGB,500,333,1.5,166500
3153,./data/indoorCVPR_09/Images/bakery/boulangerie_06_16_yahoo.jpg,bakery,RGB,500,375,1.33,187500
3154,./data/indoorCVPR_09/Images/elevator/elevator_google_0071.jpg,elevator,RGB,500,375,1.33,187500
3155,./data/indoorCVPR_09/Images/restaurant/restaurante_37_06_altavista.jpg,restaurant,RGB,280,420,0.67,117600
3156,./data/indoorCVPR_09/Images/inside_bus/inside_bus_032.jpg,inside_bus,RGB,700,525,1.33,367500
3157,./data/indoorCVPR_09/Images/lobby/recibidor10.jpg,lobby,RGB,256,256,1.0,65536
3158,./data/indoorCVPR_09/Images/waitingroom/surroundings1_large.jpg,waitingroom,RGB,640,480,1.33,307200
3159,./data/indoorCVPR_09/Images/casino/casino_0003.jpg,casino,RGB,400,300,1.33,120000
3160,./data/indoorCVPR_09/Images/elevator/elevator_google_0034.jpg,elevator,RGB,2560,1920,1.33,4915200
3161,./data/indoorCVPR_09/Images/grocerystore/supermarche1.jpg,grocerystore,RGB,906,677,1.34,613362
3162,./data/indoorCVPR_09/Images/lobby/sLobby15.jpg,lobby,RGB,256,256,1.0,65536
3163,./data/indoorCVPR_09/Images/lobby/lobby25.jpg,lobby,RGB,256,256,1.0,65536
3164,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0128.jpg,locker_room,RGB,1500,1000,1.5,1500000
3165,./data/indoorCVPR_09/Images/computerroom/salle_informatique2.jpg,computerroom,RGB,550,413,1.33,227150
3166,./data/indoorCVPR_09/Images/concert_hall/csi.jpg,concert_hall,RGB,256,256,1.0,65536
3167,./data/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0093.jpg,restaurant_kitchen,RGB,279,276,1.01,77004
3168,./data/indoorCVPR_09/Images/auditorium/auditorium015_103.jpg,auditorium,RGB,640,427,1.5,273280
3169,./data/indoorCVPR_09/Images/stairscase/N190092.jpg,stairscase,RGB,256,256,1.0,65536
3170,./data/indoorCVPR_09/Images/meeting_room/conf09.jpg,meeting_room,RGB,256,256,1.0,65536
3171,./data/indoorCVPR_09/Images/office/room472.jpg,office,RGB,256,256,1.0,65536
3172,./data/indoorCVPR_09/Images/hairsalon/aula_parrucchiere.jpg,hairsalon,RGB,614,408,1.5,250512
3173,./data/indoorCVPR_09/Images/museum/metropolitana_11_01_altavista.jpg,museum,RGB,349,262,1.33,91438
3174,./data/indoorCVPR_09/Images/pantry/despensa_140_11_flickr.jpg,pantry,RGB,500,375,1.33,187500
3175,./data/indoorCVPR_09/Images/computerroom/biblioteca.jpg,computerroom,RGB,700,525,1.33,367500
3176,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0191.jpg,locker_room,RGB,320,240,1.33,76800
3177,./data/indoorCVPR_09/Images/computerroom/DSCN1030.jpg,computerroom,RGB,256,256,1.0,65536
3178,./data/indoorCVPR_09/Images/jewelleryshop/banner55.jpg,jewelleryshop,RGB,320,302,1.06,96640
3179,./data/indoorCVPR_09/Images/laundromat/laundry_II.jpg,laundromat,RGB,500,375,1.33,187500
3180,./data/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0038.jpg,restaurant_kitchen,RGB,648,432,1.5,279936
3181,./data/indoorCVPR_09/Images/bookstore/bookstore_45_11_flickr.jpg,bookstore,RGB,500,375,1.33,187500
3182,./data/indoorCVPR_09/Images/kindergarden/Classroom_pic_8_23_07_002.jpg,kindergarden,RGB,1280,960,1.33,1228800
3183,./data/indoorCVPR_09/Images/deli/deli_02_03_yahoo.jpg,deli,RGB,470,312,1.51,146640
3184,./data/indoorCVPR_09/Images/artstudio/art_painting_studio_16_06_altavista.jpg,artstudio,RGB,283,420,0.67,118860
3185,./data/indoorCVPR_09/Images/closet/Open_Closet.jpg,closet,RGB,962,1283,0.75,1234246
3186,./data/indoorCVPR_09/Images/warehouse/warehouse_0078.jpg,warehouse,RGB,750,563,1.33,422250
3187,./data/indoorCVPR_09/Images/greenhouse/20070417klpcnatun_229_Ies_SCO.jpg,greenhouse,RGB,555,393,1.41,218115
3188,./data/indoorCVPR_09/Images/studiomusic/Sala_de_actuacion.jpg,studiomusic,RGB,1734,1157,1.5,2006238
3189,./data/indoorCVPR_09/Images/elevator/elevator_google_0033.jpg,elevator,RGB,640,480,1.33,307200
3190,./data/indoorCVPR_09/Images/meeting_room/conf10.jpg,meeting_room,RGB,256,256,1.0,65536
3191,./data/indoorCVPR_09/Images/deli/deli_106_23_flickr.jpg,deli,RGB,500,375,1.33,187500
3192,./data/indoorCVPR_09/Images/greenhouse/greenhouse167.jpg,greenhouse,RGB,256,256,1.0,65536
3193,./data/indoorCVPR_09/Images/waitingroom/waiting_room_36_19_altavista.jpg,waitingroom,RGB,384,281,1.37,107904
3194,./data/indoorCVPR_09/Images/bedroom/indoor_0431.jpg,bedroom,RGB,512,340,1.51,174080
3195,./data/indoorCVPR_09/Images/bowling/bowling_0209.jpg,bowling,RGB,500,351,1.42,175500
3196,./data/indoorCVPR_09/Images/clothingstore/american_shorts.jpg,clothingstore,RGB,256,256,1.0,65536
3197,./data/indoorCVPR_09/Images/mall/A_Grand_240905.jpg,mall,RGB,256,256,1.0,65536
3198,./data/indoorCVPR_09/Images/winecellar/sacristia.jpg,winecellar,RGB,314,234,1.34,73476
3199,./data/indoorCVPR_09/Images/airport_inside/airport_inside_0391.jpg,airport_inside,RGB,500,375,1.33,187500
3200,./data/indoorCVPR_09/Images/buffet/1430398034_7ab3fed17f.jpg,buffet,RGB,256,256,1.0,65536
3201,./data/indoorCVPR_09/Images/kindergarden/100_0034.jpg,kindergarden,RGB,3072,2304,1.33,7077888
3202,./data/indoorCVPR_09/Images/warehouse/warehouse_0486.jpg,warehouse,RGB,256,256,1.0,65536
3203,./data/indoorCVPR_09/Images/clothingstore/0009.jpg,clothingstore,RGB,256,256,1.0,65536
3204,./data/indoorCVPR_09/Images/concert_hall/11_19_2005_NGL_19opacHALL_GB61OCUJ6_1.jpg,concert_hall,RGB,256,256,1.0,65536
3205,./data/indoorCVPR_09/Images/nursery/visuel2.jpg,nursery,RGB,256,256,1.0,65536
3206,./data/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0062.jpg,restaurant_kitchen,RGB,475,356,1.33,169100
3207,./data/indoorCVPR_09/Images/laundromat/laundry_room_large.jpg,laundromat,RGB,256,256,1.0,65536
3208,./data/indoorCVPR_09/Images/livingroom/lv_02_04_10917_04a_l.jpg,livingroom,RGB,256,256,1.0,65536
3209,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0067.jpg,locker_room,RGB,320,240,1.33,76800
3210,./data/indoorCVPR_09/Images/pantry/pantry_15.jpg,pantry,RGB,256,256,1.0,65536
3211,./data/indoorCVPR_09/Images/tv_studio/tv_studio_32_12_altavista.jpg,tv_studio,RGB,288,228,1.26,65664
3212,./data/indoorCVPR_09/Images/concert_hall/Concert_Hall_1.jpg,concert_hall,RGB,600,450,1.33,270000
3213,./data/indoorCVPR_09/Images/shoeshop/2574_1914_DSCN2351.jpg,shoeshop,RGB,445,334,1.33,148630
3214,./data/indoorCVPR_09/Images/artstudio/artist_studio_49_17_altavista.jpg,artstudio,RGB,512,768,0.67,393216
3215,./data/indoorCVPR_09/Images/bowling/bowling_0177.jpg,bowling,RGB,381,281,1.36,107061
3216,./data/indoorCVPR_09/Images/corridor/p1010074_c.jpg,corridor,RGB,256,256,1.0,65536
3217,./data/indoorCVPR_09/Images/inside_bus/inside_bus_040.jpg,inside_bus,RGB,1687,1104,1.53,1862448
3218,./data/indoorCVPR_09/Images/gameroom/salle_jeux.jpg,gameroom,RGB,473,316,1.5,149468
3219,./data/indoorCVPR_09/Images/warehouse/warehouse_0021.jpg,warehouse,RGB,2048,1536,1.33,3145728
3220,./data/indoorCVPR_09/Images/inside_bus/inside_bus_069.jpg,inside_bus,RGB,1632,1232,1.32,2010624
3221,./data/indoorCVPR_09/Images/nursery/1323nursery5_med.jpg,nursery,RGB,450,337,1.34,151650
3222,./data/indoorCVPR_09/Images/library/BIB_bibliothek.jpg,library,RGB,550,365,1.51,200750
3223,./data/indoorCVPR_09/Images/studiomusic/int805.jpg,studiomusic,RGB,256,256,1.0,65536
3224,./data/indoorCVPR_09/Images/subway/subway_0219.jpg,subway,RGB,500,500,1.0,250000
3225,./data/indoorCVPR_09/Images/videostore/videoteca_06_17_flickr.jpg,videostore,RGB,500,343,1.46,171500
3226,./data/indoorCVPR_09/Images/church_inside/churchinside01.jpg,church_inside,RGB,256,256,1.0,65536
3227,./data/indoorCVPR_09/Images/dining_room/d11.jpg,dining_room,RGB,256,256,1.0,65536
3228,./data/indoorCVPR_09/Images/dentaloffice/dentista_99_23_flickr.jpg,dentaloffice,RGB,500,375,1.33,187500
3229,./data/indoorCVPR_09/Images/deli/deli_28_07_altavista.jpg,deli,RGB,556,410,1.36,227960
3230,./data/indoorCVPR_09/Images/clothingstore/The_Boutique.jpg,clothingstore,RGB,256,256,1.0,65536
3231,./data/indoorCVPR_09/Images/office/n457050.jpg,office,RGB,256,256,1.0,65536
3232,./data/indoorCVPR_09/Images/meeting_room/c5.jpg,meeting_room,RGB,256,256,1.0,65536
3233,./data/indoorCVPR_09/Images/videostore/videoclub_29_18_altavista.jpg,videostore,RGB,390,293,1.33,114270
3234,./data/indoorCVPR_09/Images/winecellar/wine_storage_04_03_altavista.jpg,winecellar,RGB,450,325,1.38,146250
3235,./data/indoorCVPR_09/Images/bakery/boulangerie_10_10_yahoo.jpg,bakery,RGB,500,379,1.32,189500
3236,./data/indoorCVPR_09/Images/library/Library_P2150016.jpg,library,RGB,256,256,1.0,65536
3237,./data/indoorCVPR_09/Images/shoeshop/zapateria.jpg,shoeshop,RGB,184,197,0.93,36248
3238,./data/indoorCVPR_09/Images/casino/casino_0302.jpg,casino,RGB,260,174,1.49,45240
3239,./data/indoorCVPR_09/Images/toystore/toys_store_16_05_altavista.jpg,toystore,RGB,300,225,1.33,67500
3240,./data/indoorCVPR_09/Images/concert_hall/Concert_Hall2_1.jpg,concert_hall,RGB,256,256,1.0,65536
3241,./data/indoorCVPR_09/Images/hairsalon/salondecoiffure9215oq7.jpg,hairsalon,RGB,737,491,1.5,361867
3242,./data/indoorCVPR_09/Images/library/Bibliotheque6.jpg,library,RGB,256,256,1.0,65536
3243,./data/indoorCVPR_09/Images/livingroom/smallsp008.jpg,livingroom,RGB,256,256,1.0,65536
3244,./data/indoorCVPR_09/Images/bookstore/librairie2_g.jpg,bookstore,RGB,256,256,1.0,65536
3245,./data/indoorCVPR_09/Images/florist/flower_shop_spring_2006.jpg,florist,RGB,256,256,1.0,65536
3246,./data/indoorCVPR_09/Images/kindergarden/classroom_north_bmp.jpg,kindergarden,RGB,448,336,1.33,150528
3247,./data/indoorCVPR_09/Images/buffet/buffet02.jpg,buffet,RGB,256,256,1.0,65536
3248,./data/indoorCVPR_09/Images/winecellar/wine_cellar_05_16_altavista.jpg,winecellar,RGB,200,256,0.78,51200
3249,./data/indoorCVPR_09/Images/computerroom/Computer_Classroom.jpg,computerroom,RGB,256,256,1.0,65536
3250,./data/indoorCVPR_09/Images/operating_room/operating_room_49_20_altavista.jpg,operating_room,RGB,525,349,1.5,183225
3251,./data/indoorCVPR_09/Images/bowling/bowling_0061.jpg,bowling,RGB,1600,1200,1.33,1920000
3252,./data/indoorCVPR_09/Images/kindergarden/tots6.jpg,kindergarden,RGB,300,300,1.0,90000
3253,./data/indoorCVPR_09/Images/church_inside/metropolitana_115_18_flickr.jpg,church_inside,RGB,375,500,0.75,187500
3254,./data/indoorCVPR_09/Images/corridor/n190039.jpg,corridor,RGB,256,256,1.0,65536
3255,./data/indoorCVPR_09/Images/concert_hall/Concert Hall.jpg,concert_hall,RGB,256,256,1.0,65536
3256,./data/indoorCVPR_09/Images/inside_bus/inside_bus_092.jpg,inside_bus,RGB,800,600,1.33,480000
3257,./data/indoorCVPR_09/Images/kitchen/cdmc1299.jpg,kitchen,RGB,256,256,1.0,65536
3258,./data/indoorCVPR_09/Images/church_inside/metropolitana_151_07_flickr.jpg,church_inside,RGB,500,375,1.33,187500
3259,./data/indoorCVPR_09/Images/hairsalon/hair_salon1.jpg,hairsalon,RGB,300,225,1.33,67500
3260,./data/indoorCVPR_09/Images/lobby/lobby51.jpg,lobby,RGB,256,256,1.0,65536
3261,./data/indoorCVPR_09/Images/bathroom/IMG_1252.jpg,bathroom,RGB,1536,2048,0.75,3145728
3262,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0050.jpg,locker_room,RGB,1280,960,1.33,1228800
3263,./data/indoorCVPR_09/Images/trainstation/gare_03_12_altavista.jpg,trainstation,RGB,500,375,1.33,187500
3264,./data/indoorCVPR_09/Images/dining_room/cdmc1295.jpg,dining_room,RGB,256,256,1.0,65536
3265,./data/indoorCVPR_09/Images/clothingstore/boutique42.jpg,clothingstore,RGB,256,256,1.0,65536
3266,./data/indoorCVPR_09/Images/dining_room/dsc00627.jpg,dining_room,RGB,640,480,1.33,307200
3267,./data/indoorCVPR_09/Images/nursery/baby_room_decoration_lg.jpg,nursery,RGB,337,450,0.75,151650
3268,./data/indoorCVPR_09/Images/shoeshop/zapato_2.jpg,shoeshop,RGB,340,255,1.33,86700
3269,./data/indoorCVPR_09/Images/studiomusic/blossom_music_studio_2.jpg,studiomusic,RGB,640,427,1.5,273280
3270,./data/indoorCVPR_09/Images/office/homeoff014.jpg,office,RGB,1024,936,1.09,958464
3271,./data/indoorCVPR_09/Images/closet/075381028905.jpg,closet,RGB,1000,1000,1.0,1000000
3272,./data/indoorCVPR_09/Images/fastfood_restaurant/Camille_s_027.jpg,fastfood_restaurant,RGB,397,297,1.34,117909
3273,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0141.jpg,locker_room,RGB,1136,757,1.5,859952
3274,./data/indoorCVPR_09/Images/church_inside/metropolitana_149_08_flickr.jpg,church_inside,RGB,333,500,0.67,166500
3275,./data/indoorCVPR_09/Images/meeting_room/room451.jpg,meeting_room,RGB,256,256,1.0,65536
3276,./data/indoorCVPR_09/Images/shoeshop/zapateria_16_08_flickr.jpg,shoeshop,RGB,375,500,0.75,187500
3277,./data/indoorCVPR_09/Images/bookstore/bookstore_57_04_flickr.jpg,bookstore,RGB,500,375,1.33,187500
3278,./data/indoorCVPR_09/Images/closet/closet_4.jpg,closet,RGB,256,256,1.0,65536
3279,./data/indoorCVPR_09/Images/shoeshop/shoes_shop_01_01_altavista.jpg,shoeshop,RGB,400,300,1.33,120000
3280,./data/indoorCVPR_09/Images/elevator/elevator_google_0038.jpg,elevator,RGB,350,233,1.5,81550
3281,./data/indoorCVPR_09/Images/livingroom/Living31.jpg,livingroom,RGB,1200,900,1.33,1080000
3282,./data/indoorCVPR_09/Images/artstudio/artist_studio_41_05_altavista.jpg,artstudio,RGB,375,278,1.35,104250
3283,./data/indoorCVPR_09/Images/tv_studio/estudio_de_television_01_02_flickr.jpg,tv_studio,RGB,500,333,1.5,166500
3284,./data/indoorCVPR_09/Images/buffet/e02_buffet.jpg,buffet,RGB,1024,560,1.83,573440
3285,./data/indoorCVPR_09/Images/bookstore/Librairie_48_15_altavista.jpg,bookstore,RGB,600,400,1.5,240000
3286,./data/indoorCVPR_09/Images/dentaloffice/1730803206_3f16248ecb.jpg,dentaloffice,RGB,256,256,1.0,65536
3287,./data/indoorCVPR_09/Images/videostore/videoclub_03_24_flickr.jpg,videostore,RGB,500,342,1.46,171000
3288,./data/indoorCVPR_09/Images/bakery/boulangerie_13_20_yahoo.jpg,bakery,RGB,500,334,1.5,167000
3289,./data/indoorCVPR_09/Images/clothingstore/boutique2.jpg,clothingstore,RGB,256,256,1.0,65536
3290,./data/indoorCVPR_09/Images/closet/NFD_30ClosetMaid.jpg,closet,RGB,256,256,1.0,65536
3291,./data/indoorCVPR_09/Images/poolinside/pool_inside_25_20_altavista.jpg,poolinside,RGB,433,283,1.53,122539
3292,./data/indoorCVPR_09/Images/restaurant/bistro_22_16_altavista.jpg,restaurant,RGB,480,358,1.34,171840
3293,./data/indoorCVPR_09/Images/shoeshop/shoes_shop_48_08_altavista.jpg,shoeshop,RGB,500,384,1.3,192000
3294,./data/indoorCVPR_09/Images/mall/PublicP117C_L.jpg,mall,RGB,256,256,1.0,65536
3295,./data/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0016.jpg,restaurant_kitchen,RGB,800,533,1.5,426400
3296,./data/indoorCVPR_09/Images/artstudio/painters_studio_03_18_altavista.jpg,artstudio,RGB,500,324,1.54,162000
3297,./data/indoorCVPR_09/Images/kitchen/kitchen35.jpg,kitchen,RGB,1200,900,1.33,1080000
3298,./data/indoorCVPR_09/Images/winecellar/bodega_07_14_yahoo.jpg,winecellar,RGB,500,348,1.44,174000
3299,./data/indoorCVPR_09/Images/pantry/pantry_02_18_altavista.jpg,pantry,RGB,300,225,1.33,67500
3300,./data/indoorCVPR_09/Images/concert_hall/120703.jpg,concert_hall,RGB,600,399,1.5,239400
3301,./data/indoorCVPR_09/Images/kitchen/kitchen060.jpg,kitchen,RGB,1400,1050,1.33,1470000
3302,./data/indoorCVPR_09/Images/laboratorywet/wet_lab_13_03_altavista.jpg,laboratorywet,RGB,512,384,1.33,196608
3303,./data/indoorCVPR_09/Images/livingroom/roomscan27.jpg,livingroom,RGB,256,256,1.0,65536
3304,./data/indoorCVPR_09/Images/videostore/videotheque_02_05_flickr.jpg,videostore,RGB,500,375,1.33,187500
3305,./data/indoorCVPR_09/Images/waitingroom/rujin_femme.jpg,waitingroom,RGB,256,256,1.0,65536
3306,./data/indoorCVPR_09/Images/casino/casino_0042.jpg,casino,RGB,480,640,0.75,307200
3307,./data/indoorCVPR_09/Images/elevator/elevator_google_0100.jpg,elevator,RGB,460,307,1.5,141220
3308,./data/indoorCVPR_09/Images/children_room/FW_97_2_0861_19_l.jpg,children_room,RGB,686,481,1.43,329966
3309,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0098.jpg,locker_room,RGB,508,381,1.33,193548
3310,./data/indoorCVPR_09/Images/restaurant/food_Bistro_450.jpg,restaurant,RGB,450,300,1.5,135000
3311,./data/indoorCVPR_09/Images/garage/aug_outside04.jpg,garage,RGB,256,256,1.0,65536
3312,./data/indoorCVPR_09/Images/kindergarden/2Preschool.jpg,kindergarden,RGB,640,480,1.33,307200
3313,./data/indoorCVPR_09/Images/tv_studio/52014180_110805_crw_3248_kteh_27_.jpg,tv_studio,RGB,748,496,1.51,371008
3314,./data/indoorCVPR_09/Images/bakery/bakery_06_11_altavista.jpg,bakery,RGB,250,222,1.13,55500
3315,./data/indoorCVPR_09/Images/videostore/blockbuster_32_13_altavista.jpg,videostore,RGB,440,330,1.33,145200
3316,./data/indoorCVPR_09/Images/locker_room/locker_room_google_0084.jpg,locker_room,RGB,768,576,1.33,442368
3317,./data/indoorCVPR_09/Images/computerroom/CEJBA_sala_camputadoras.jpg,computerroom,RGB,1634,1174,1.39,1918316
3318,./data/indoorCVPR_09/Images/bathroom/room317.jpg,bathroom,RGB,256,256,1.0,65536
3319,./data/indoorCVPR_09/Images/gameroom/P6170172.jpg,gameroom,RGB,640,480,1.33,307200
3320,./data/indoorCVPR_09/Images/artstudio/art_painting_studio_01_15_altavista.jpg,artstudio,RGB,249,313,0.8,77937
3321,./data/indoorCVPR_09/Images/greenhouse/conservatory_greenhouse_big.jpg,greenhouse,RGB,256,256,1.0,65536
3322,./data/indoorCVPR_09/Images/grocerystore/grocery_3.jpg,grocerystore,RGB,500,333,1.5,166500
3323,./data/indoorCVPR_09/Images/restaurant_kitchen/restaurant_kitchen_google_0001.jpg,restaurant_kitchen,RGB,500,375,1.33,187500
3324,./data/indoorCVPR_09/Images/concert_hall/W020070919331447037125.jpg,concert_hall,RGB,256,256,1.0,65536
3325,./data/indoorCVPR_09/Images/hospitalroom/hospital_room_38_10_altavista.jpg,hospitalroom,RGB,250,200,1.25,50000
3326,./data/indoorCVPR_09/Images/livingroom/va_02_01_6306_03_l.jpg,livingroom,RGB,256,256,1.0,65536
3327,./data/indoorCVPR_09/Images/classroom/30_AvH_112_classroom.jpg,classroom,RGB,256,256,1.0,65536
3328,./data/indoorCVPR_09/Images/prisoncell/robben_island.jpg,prisoncell,RGB,256,256,1.0,65536
3329,./data/indoorCVPR_09/Images/bedroom/indoor_0061.jpg,bedroom,RGB,300,225,1.33,67500
3330,./data/indoorCVPR_09/Images/nursery/replace_orange_400x302.jpg,nursery,RGB,400,302,1.32,120800
3331,./data/indoorCVPR_09/Images/winecellar/bodega_78_08_flickr.jpg,winecellar,RGB,500,375,1.33,187500
3332,./data/indoorCVPR_09/Images/dentaloffice/1796458857_21fc169bd0.jpg,dentaloffice,RGB,256,256,1.0,65536
3333,./data/indoorCVPR_09/Images/inside_bus/inside_bus_100.jpg,inside_bus,RGB,400,300,1.33,120000
3334,./data/indoorCVPR_09/Images/mall/Shopping-mall.jpg,mall,RGB,800,600,1.33,480000
3335,./data/indoorCVPR_09/Images/concert_hall/crbst_pict0027.jpg,concert_hall,RGB,256,256,1.0,65536
3336,./data/indoorCVPR_09/Images/tv_studio/2244288989_47ec1d796b_17_.jpg,tv_studio,RGB,500,375,1.33,187500
3337,./data/indoorCVPR_09/Images/grocerystore/kays_1.jpg,grocerystore,RGB,256,256,1.0,65536
3338,./data/indoorCVPR_09/Images/buffet/1351747750_8bbafedfd9.jpg,buffet,RGB,256,256,1.0,65536
3339,./data/indoorCVPR_09/Images/buffet/buffet57.jpg,buffet,RGB,256,256,1.0,65536
3340,./data/indoorCVPR_09/Images/cloister/san_millan_claustro.jpg,cloister,RGB,450,608,0.74,273600
3341,./data/indoorCVPR_09/Images/kitchen/kitchen036.jpg,kitchen,RGB,1024,768,1.33,786432
3342,./data/indoorCVPR_09/Images/mall/IMG_0111_Takashimayafoyer.jpg,mall,RGB,256,256,1.0,65536
3343,./data/indoorCVPR_09/Images/winecellar/bodega_01_10_flickr.jpg,winecellar,RGB,500,385,1.3,192500
3344,./data/indoorCVPR_09/Images/laboratorywet/laboratorio_quimica_14_01_altavista.jpg,laboratorywet,RGB,504,378,1.33,190512
3345,./data/indoorCVPR_09/Images/kitchen/2335_1.jpg,kitchen,RGB,640,479,1.34,306560
3346,./data/indoorCVPR_09/Images/bowling/bowling_0141.jpg,bowling,RGB,640,480,1.33,307200
3347,./data/indoorCVPR_09/Images/fastfood_restaurant/fast_food_restaurant_pef05022.jpg,fastfood_restaurant,RGB,300,238,1.26,71400
3348,./data/indoorCVPR_09/Images/poolinside/pool_inside_300_x_253_1_.jpg,poolinside,RGB,300,253,1.19,75900
3349,./data/indoorCVPR_09/Images/prisoncell/jailcell234.jpg,prisoncell,RGB,256,256,1.0,65536
3350,./data/indoorCVPR_09/Images/studiomusic/MusicStudio.jpg,studiomusic,RGB,800,600,1.33,480000
3351,./data/indoorCVPR_09/Images/waitingroom/photo_hwhc_waiting.jpg,waitingroom,RGB,256,256,1.0,65536
3352,./data/indoorCVPR_09/Images/auditorium/amphi_1__81.jpg,auditorium,RGB,640,425,1.51,272000
3353,./data/indoorCVPR_09/Images/dentaloffice/dentista_109_05_flickr.jpg,dentaloffice,RGB,375,500,0.75,187500
3354,./data/indoorCVPR_09/Images/winecellar/cave_vin_25_17_altavista.jpg,winecellar,RGB,800,600,1.33,480000
3355,./data/indoorCVPR_09/Images/bowling/bowling_0143.jpg,bowling,RGB,384,512,0.75,196608
3356,./data/indoorCVPR_09/Images/restaurant/coin_sympa.jpg,restaurant,RGB,500,375,1.33,187500
3357,./data/indoorCVPR_09/Images/auditorium/la_grand_1__62.jpg,auditorium,RGB,600,310,1.94,186000
